gene,version,logFC,AveExpr,t,P.Value,adj.P.Val,significant,hgnc_symbol,description,gene_biotype
ENSG00000198324,13,2.8223177997131965,2.314212963231236,4.331475460171944,9.004555035872202e-5,0.001713349471998028,TRUE,PHETA1,PH domain containing endocytic trafficking adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26509],protein_coding
ENSG00000136783,9,2.84563622126988,3.355927934369245,4.3091988907510475,9.559140805673903e-5,0.0018163684216841803,TRUE,NIPSNAP3A,nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619],protein_coding
ENSG00000113070,7,2.9487614480592668,2.608541908646879,4.304871928646022,9.670771196539869e-5,0.0018350521135662651,TRUE,HBEGF,heparin binding EGF like growth factor [Source:HGNC Symbol;Acc:HGNC:3059],protein_coding
ENSG00000137460,8,2.6392701513607504,2.607931776589507,4.291736640733791,1.0017362492233092e-4,0.0018982076315982898,TRUE,FHDC1,FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363],protein_coding
ENSG00000168874,12,2.3023438388546125,3.6266697292016232,4.291128829933055,1.00336823244877e-4,0.001898692011883509,TRUE,ATOH8,atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126],protein_coding
ENSG00000075407,18,2.2587928749840707,3.7320606819884072,4.26171547546773,1.0856599541050938e-4,0.0020515998721753106,TRUE,ZNF37A,zinc finger protein 37A [Source:HGNC Symbol;Acc:HGNC:13102],protein_coding
ENSG00000019995,6,1.7080687925992004,5.428659800018896,4.251860944029636,1.11469786944047e-4,0.0021035919437662493,TRUE,ZRANB1,zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224],protein_coding
ENSG00000164897,12,1.8499801999563172,5.134268896701259,4.249541272190323,1.1216441565705929e-4,0.0021119363806009514,TRUE,TMUB1,transmembrane and ubiquitin like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21709],protein_coding
ENSG00000106484,15,1.878698970260654,4.579838913270892,4.249362425328679,1.1221814911058335e-4,0.0021119363806009514,TRUE,MEST,mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028],protein_coding
ENSG00000152767,16,1.6392467654584966,6.4049513014470465,4.245643552523736,1.1334125107686897e-4,0.0021301669735768495,TRUE,FARP1,"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]",protein_coding
ENSG00000168938,5,4.783308169510901,0.8290282665117913,4.245868919554702,1.1355334889891225e-4,0.0021312495891979517,TRUE,PPIC,peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256],protein_coding
ENSG00000149577,15,2.0019626771557872,4.1298212274654125,4.237918032148933,1.1571003550937666e-4,0.002168777092190015,TRUE,SIDT2,SID1 transmembrane family member 2 [Source:HGNC Symbol;Acc:HGNC:24272],protein_coding
ENSG00000139517,8,2.3525178999367387,3.442779247652488,4.237280959152947,1.1590756734969843e-4,0.0021695317389268517,TRUE,LNX2,ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421],protein_coding
ENSG00000142556,18,4.111722869031618,1.699531932035567,4.2344245436358525,1.1688160665882307e-4,0.002184799138019599,TRUE,ZNF614,zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722],protein_coding
ENSG00000196417,12,2.814240444924645,3.2046538163129417,4.211138721559976,1.243073148541249e-4,0.0023204592806666488,TRUE,ZNF765,zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092],protein_coding
ENSG00000261559,1,7.039702479281265,-1.0460581594816125,4.2111620177491424,1.2720879178488025e-4,0.002371412544151923,TRUE,FSCN1P1,fascin actin-bundling protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49669],processed_pseudogene
ENSG00000155959,10,-1.8161173530281474,4.816974398346196,-4.1915289958892386,1.3099910839489232e-4,0.002438775573964291,TRUE,VBP1,VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662],protein_coding
ENSG00000066427,22,2.3310474378589237,3.3060529091927306,4.1897476932972095,1.31624436659443e-4,0.0024471146950364097,TRUE,ATXN3,ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106],protein_coding
ENSG00000205643,10,2.100692095244909,3.9593627187952576,4.186557890829465,1.3275153848230813e-4,0.002464747608833702,TRUE,CDPF1,cysteine rich DPF motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33710],protein_coding
ENSG00000100814,17,1.6976996221787273,5.568276284626503,4.182723084860691,1.341192061382426e-4,0.0024867936138132487,TRUE,CCNB1IP1,cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437],protein_coding
ENSG00000147548,16,1.6991979554078158,5.237260143392525,4.181529681204648,1.3454766325705821e-4,0.002491389281384051,TRUE,NSD3,nuclear receptor binding SET domain protein 3 [Source:HGNC Symbol;Acc:HGNC:12767],protein_coding
ENSG00000174804,3,2.8431393272013215,2.596239094382992,4.1801443417194655,1.350478695432826e-4,0.002497299410656278,TRUE,FZD4,frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042],protein_coding
ENSG00000108578,14,1.7503452695188786,5.26461616801672,4.179633982847781,1.352310413948275e-4,0.0024973389772980524,TRUE,BLMH,bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059],protein_coding
ENSG00000071073,12,3.262835985800497,2.1996192070252647,4.176026645389256,1.3654959967494568e-4,0.002518317817534593,TRUE,MGAT4A,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]",protein_coding
ENSG00000111666,10,-1.8402018608377526,5.063589357629177,-4.166015295239534,1.4024227678631777e-4,0.0025829669002233025,TRUE,CHPT1,choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852],protein_coding
ENSG00000160336,14,2.3887121837402563,3.446862670194039,4.1612298413791065,1.4204641987745719e-4,0.002612707149612696,TRUE,ZNF761,zinc finger protein 761 [Source:HGNC Symbol;Acc:HGNC:23179],protein_coding
ENSG00000151881,14,2.425846671630092,4.616838957143582,4.1589489044570955,1.4291439202700809e-4,0.0026251718215879846,TRUE,TMEM267,transmembrane protein 267 [Source:HGNC Symbol;Acc:HGNC:26139],protein_coding
ENSG00000166741,7,1.6959622824959704,6.175287346387019,4.146029216630644,1.4793036428536796e-4,0.0027136959778146954,TRUE,NNMT,nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861],protein_coding
ENSG00000235499,1,6.308576586016462,-0.22293234571904477,4.148849650091901,1.490108552840222e-4,0.002727810970412698,TRUE,,novel transcript (LOC100132318),lincRNA
ENSG00000101608,12,-1.720190653152212,6.060448875395645,-4.143017031543965,1.4912460466058413e-4,0.002727810970412698,TRUE,MYL12A,myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701],protein_coding
ENSG00000108352,12,3.3163281844118315,1.6545078094704766,4.142625366668134,1.4929302520199977e-4,0.002727810970412698,TRUE,RAPGEFL1,Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428],protein_coding
ENSG00000132300,18,-1.7507163096586487,5.381611980220364,-4.138138775994417,1.510789088784651e-4,0.0027567904073788705,TRUE,PTCD3,pentatricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:24717],protein_coding
ENSG00000155545,19,2.3653383487171373,4.023830135792862,4.137565175377282,1.5131039890447297e-4,0.002757367176865528,TRUE,MIER3,MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678],protein_coding
ENSG00000197724,10,2.1041232917151507,3.5823847620905185,4.136472096482833,1.517523870144835e-4,0.002760605748456385,TRUE,PHF2,PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920],protein_coding
ENSG00000185989,10,1.8218955864921105,4.841523507674604,4.1361365082447055,1.5188834817530964e-4,0.002760605748456385,TRUE,RASA3,RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331],protein_coding
ENSG00000186185,13,1.8094650583276106,5.642721383097547,4.127787213671307,1.5531004547020036e-4,0.002819081680607124,TRUE,KIF18B,kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102],protein_coding
ENSG00000125170,10,1.9647670183165529,4.118420600831899,4.123272444010567,1.5719186472328887e-4,0.002849489847382089,TRUE,DOK4,docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868],protein_coding
ENSG00000166710,18,-1.5693928695309545,9.034739843761201,-4.121665251508251,1.578671818467706e-4,0.002857976080808662,TRUE,B2M,beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914],protein_coding
ENSG00000166747,12,1.7611221307517493,6.512100867100738,4.113528238156504,1.6133042142409487e-4,0.0029168455616584384,TRUE,AP1G1,adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555],protein_coding
ENSG00000107643,16,2.0906643426579237,4.337778924799792,4.11132737049196,1.6227995905746206e-4,0.0029301728209393837,TRUE,MAPK8,mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881],protein_coding
ENSG00000058668,14,1.7424461939820377,5.9687980883601,4.098669414533984,1.6784908874295585e-4,0.0030267688617112106,TRUE,ATP2B4,ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817],protein_coding
ENSG00000141026,5,-1.9224245836658245,4.006461106849035,-4.092783551085322,1.7050251003665942e-4,0.0030706032975923196,TRUE,MED9,mediator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25487],protein_coding
ENSG00000164163,10,1.8587199594255548,5.267420625327581,4.091901764443247,1.7090357780844126e-4,0.0030738133714047554,TRUE,ABCE1,ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69],protein_coding
ENSG00000095397,13,1.9171943625825478,4.208787053004015,4.086395408997941,1.7342919472961094e-4,0.003115176746477842,TRUE,WHRN,whirlin [Source:HGNC Symbol;Acc:HGNC:16361],protein_coding
ENSG00000109762,15,-1.9657163353176363,3.854209040274817,-4.0826989966492855,1.7514525196165795e-4,0.0031419099490391043,TRUE,SNX25,sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883],protein_coding
ENSG00000131747,14,1.6494447295847774,7.337278424759871,4.0806604512195195,1.7609879739418727e-4,0.003154912870198459,TRUE,TOP2A,DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989],protein_coding
ENSG00000165312,6,3.797944750172575,3.6294204371746557,4.079422359829218,1.7675673335334783e-4,0.0031625929138903155,TRUE,OTUD1,OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346],protein_coding
ENSG00000249673,6,2.685597181617947,2.498410810748026,4.0770405406219865,1.778053934891878e-4,0.003173481654568867,TRUE,NOP14-AS1,NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205],antisense
ENSG00000139197,10,1.701888897263677,5.2891177812056105,4.0769967763575226,1.7782539463441353e-4,0.003173481654568867,TRUE,PEX5,peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719],protein_coding
ENSG00000162994,15,3.1005008003065933,2.351441972470014,4.065183039657448,1.8351471048996617e-4,0.0032688318262617073,TRUE,CLHC1,clathrin heavy chain linker domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26453],protein_coding
ENSG00000162066,15,1.8391356236329925,4.710671154861219,4.0649070577569155,1.8364223743043298e-4,0.0032688318262617073,TRUE,AMDHD2,amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262],protein_coding
ENSG00000249565,2,3.1810517364030257,1.653048532491051,4.060923438697131,1.8561029127786745e-4,0.0032996056290955944,TRUE,SERBP1P5,SERPINE1 mRNA binding protein 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44632],processed_pseudogene
ENSG00000180957,17,1.6033884839152908,6.556031411039563,4.054112268828161,1.8899428925935337e-4,0.0033554391510074383,TRUE,PITPNB,phosphatidylinositol transfer protein beta [Source:HGNC Symbol;Acc:HGNC:9002],protein_coding
ENSG00000172007,5,3.1956218937675955,1.8764616779953798,4.05244898616868,1.8984421640853372e-4,0.0033661966135677666,TRUE,RAB33B,"RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16075]",protein_coding
ENSG00000198246,8,2.2534810221353685,3.2314259936735112,4.043786198470227,1.942577043779037e-4,0.0034400321333673705,TRUE,SLC29A3,solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096],protein_coding
ENSG00000101213,6,3.0641341196989798,1.8306809242800173,4.042644155176987,1.9485551535024272e-4,0.0034461946593033308,TRUE,PTK6,protein tyrosine kinase 6 [Source:HGNC Symbol;Acc:HGNC:9617],protein_coding
ENSG00000164253,13,1.7101363265457348,5.080600884356427,4.038005159626143,1.9726717630863647e-4,0.0034843798939534444,TRUE,WDR41,WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601],protein_coding
ENSG00000169439,11,1.752641463973486,5.029371201036283,4.034366749399325,1.991847624747702e-4,0.0035093294923821115,TRUE,SDC2,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659],protein_coding
ENSG00000103121,8,-1.5171506935450774,6.690318351455595,-4.034359741543722,1.9918847354368928e-4,0.0035093294923821115,TRUE,CMC2,C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447],protein_coding
ENSG00000153560,11,1.7384933779827687,5.51526288532954,4.024569081932727,2.0444028655301516e-4,0.0035972624400495462,TRUE,UBP1,upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507],protein_coding
ENSG00000126858,17,1.8191402308697597,5.133303215047567,4.020190224174437,2.0683306511911942e-4,0.003634728832252551,TRUE,RHOT1,ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168],protein_coding
ENSG00000173214,5,2.6333445964856597,3.4817177028298283,4.015322531738787,2.095260306284924e-4,0.003677368438320678,TRUE,MFSD4B,major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053],protein_coding
ENSG00000152409,8,2.0678724935467745,4.638960447299416,4.00611867284728,2.1471053544535156e-4,0.0037635728544709334,TRUE,JMY,"junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:HGNC:28916]",protein_coding
ENSG00000240445,3,5.734637409482114,-0.5533264727802697,4.00511487798058,2.1756315307554304e-4,0.00380873565568162,TRUE,FOXO3B,forkhead box O3B pseudogene [Source:HGNC Symbol;Acc:HGNC:3822],processed_pseudogene
ENSG00000116497,17,2.2140836907787564,4.1991439662839385,3.994498827094802,2.2143755899132244e-4,0.0038716490827443513,TRUE,S100PBP,S100P binding protein [Source:HGNC Symbol;Acc:HGNC:25768],protein_coding
ENSG00000106089,11,2.699140766870559,2.2113278308625284,3.9934867469776316,2.2203438767090156e-4,0.003877170098633022,TRUE,STX1A,syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433],protein_coding
ENSG00000101843,18,-1.7549829178407874,5.300596673677543,-3.9839052433297355,2.2775092161260796e-4,0.003971964555810274,TRUE,PSMD10,"proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]",protein_coding
ENSG00000120868,13,2.332000283178182,4.275731392182324,3.9741139399081704,2.3374355811986387e-4,0.004071328768009498,TRUE,APAF1,apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576],protein_coding
ENSG00000041353,9,1.9806735014982815,4.625476994500239,3.969451272727487,2.366514304056475e-4,0.004116779927422329,TRUE,RAB27B,"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]",protein_coding
ENSG00000211455,7,2.2875211234994888,3.92546034451654,3.959613126274407,2.4290442784041463e-4,0.004220234989998136,TRUE,STK38L,serine/threonine kinase 38 like [Source:HGNC Symbol;Acc:HGNC:17848],protein_coding
ENSG00000213390,10,2.555112267300254,3.1075148384797853,3.952987075230973,2.4720758963070374e-4,0.0042895958477428405,TRUE,ARHGAP19,Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724],protein_coding
ENSG00000243517,1,2.1813769480828302,3.734159570471962,3.948897576664771,2.498999057481028e-4,0.004330865828888289,TRUE,,ribosomal protein L13a (RPL13A) pseudogene,processed_pseudogene
ENSG00000101115,12,1.7670229338274286,5.437108574668352,3.944704026247338,2.526911937536683e-4,0.0043737453172294286,TRUE,SALL4,spalt like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924],protein_coding
ENSG00000158796,16,1.7490985877355012,4.739214960157718,3.93545007279021,2.589596762839301e-4,0.0044766274866376125,TRUE,DEDD,death effector domain containing [Source:HGNC Symbol;Acc:HGNC:2755],protein_coding
ENSG00000130449,5,1.8879272422731885,4.874196172379194,3.9322530395962976,2.6116061749037516e-4,0.004509024678698029,TRUE,ZSWIM6,zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316],protein_coding
ENSG00000101773,18,1.837990926772295,4.695681015799203,3.9301351687275394,2.62628739423839e-4,0.004528704325439823,TRUE,RBBP8,"RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]",protein_coding
ENSG00000074047,21,2.002041826663368,3.5268336448248054,3.9264164734526332,2.65226211051428e-4,0.004567784745885704,TRUE,GLI2,GLI family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4318],protein_coding
ENSG00000204344,14,3.0320901837301117,2.28980189531736,3.9229314993728943,2.676939503217077e-4,0.0046045362153216435,TRUE,STK19,serine/threonine kinase 19 [Source:HGNC Symbol;Acc:HGNC:11398],protein_coding
ENSG00000116489,12,-1.7171286386801983,6.456362006698252,-3.9215963484960845,2.6863060757556376e-4,0.004614893189918931,TRUE,CAPZA1,capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488],protein_coding
ENSG00000085832,16,1.899575881420791,5.178843811524675,3.9185331278921685,2.7081639723548724e-4,0.004646656965004411,TRUE,EPS15,epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419],protein_coding
ENSG00000226124,7,3.983888760363737,0.7348089617332241,3.912921867559716,2.7511510565404404e-4,0.004714550164593215,TRUE,FTCDNL1,formiminotransferase cyclodeaminase N-terminal like [Source:HGNC Symbol;Acc:HGNC:48661],protein_coding
ENSG00000173545,4,1.615466293168046,5.7970035787659935,3.8985832065870474,2.8548536371537166e-4,0.0048861918020515534,TRUE,ZNF622,zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958],protein_coding
ENSG00000165264,10,-1.747939718629861,5.781677975755215,-3.891979842746402,2.90510494958851e-4,0.004966037519154088,TRUE,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701],protein_coding
ENSG00000143970,16,1.6380533369824741,5.556097797282635,3.886315559493034,2.948901019570109e-4,0.005034664550120006,TRUE,ASXL2,ASXL transcriptional regulator 2 [Source:HGNC Symbol;Acc:HGNC:23805],protein_coding
ENSG00000165410,14,-1.7960996874075512,5.06491063673726,-3.883287854414623,2.9725762737832913e-4,0.005064938552202462,TRUE,CFL2,cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875],protein_coding
ENSG00000048028,11,1.8179978587439898,4.702316860784493,3.883109561606274,2.973976243047477e-4,0.005064938552202462,TRUE,USP28,ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625],protein_coding
ENSG00000034713,7,-1.7302739958989175,5.183911884753743,-3.8819116632943427,2.983399026799853e-4,0.005074721279248331,TRUE,GABARAPL2,GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291],protein_coding
ENSG00000174013,7,1.8592433401499218,5.337274926501838,3.874328548141652,3.0437320199348144e-4,0.005170970839285809,TRUE,FBXO45,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148],protein_coding
ENSG00000011454,16,1.7317636300590555,4.8938144322196875,3.8733688452759876,3.051452475216037e-4,0.005177710565265096,TRUE,RABGAP1,RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155],protein_coding
ENSG00000173281,4,2.705598393662004,2.381165805386538,3.858681647571472,3.1720555956602664e-4,0.005375737953579039,TRUE,PPP1R3B,protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942],protein_coding
ENSG00000127311,9,2.059927808338528,3.781135215599092,3.857855971394808,3.1789462822843747e-4,0.005380805394369687,TRUE,HELB,DNA helicase B [Source:HGNC Symbol;Acc:HGNC:17196],protein_coding
ENSG00000115446,11,-1.9055920355575133,4.652733915415144,-3.8568140789479184,3.187693928749914e-4,0.005388999723909934,TRUE,UNC50,unc-50 inner nuclear membrane RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16046],protein_coding
ENSG00000105185,11,-1.5811439550738706,6.511750425930392,-3.847030728576509,3.270994800872107e-4,0.005523056704777321,TRUE,PDCD5,programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764],protein_coding
ENSG00000274641,1,-2.025015199504005,4.991982862442711,-3.828486185594105,3.434791534951682e-4,0.005792536580031595,TRUE,HIST1H2BO,histone cluster 1 H2B family member o [Source:HGNC Symbol;Acc:HGNC:4758],protein_coding
ENSG00000156675,15,1.9782701227820105,4.646287556479716,3.827070202346205,3.447623641325671e-4,0.005807077916005816,TRUE,RAB11FIP1,RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265],protein_coding
ENSG00000115194,10,3.457999210900325,1.05917539056586,3.822503192247638,3.490227936051192e-4,0.005871670046076366,TRUE,SLC30A3,solute carrier family 30 member 3 [Source:HGNC Symbol;Acc:HGNC:11014],protein_coding
ENSG00000072736,18,1.6282681282011477,5.7281673192958245,3.8215522409839497,3.498079091414564e-4,0.0058777102394718525,TRUE,NFATC3,nuclear factor of activated T cells 3 [Source:HGNC Symbol;Acc:HGNC:7777],protein_coding
ENSG00000175354,19,-1.898049717965129,4.1018599542508305,-3.8208652292456557,3.5044114715722656e-4,0.005881186891768783,TRUE,PTPN2,"protein tyrosine phosphatase, non-receptor type 2 [Source:HGNC Symbol;Acc:HGNC:9650]",protein_coding
ENSG00000234589,4,2.806967256305785,2.1715367512663906,3.808915390722862,3.616429313557212e-4,0.006060795119823253,TRUE,,ribosomal protein L13a (RPL13A) pseudogene,processed_pseudogene
ENSG00000101109,11,1.7244991355591637,5.397630341066888,3.8083320722366727,3.6219241829145145e-4,0.006060795119823253,TRUE,STK4,serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:11408],protein_coding
ENSG00000149257,14,1.5815056984710605,7.894652658517604,3.808049808020503,3.624614696523511e-4,0.006060795119823253,TRUE,SERPINH1,serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546],protein_coding
ENSG00000152782,16,2.3141869069959156,3.682810261151987,3.80343660246563,3.668867342273412e-4,0.00612736379983798,TRUE,PANK1,pantothenate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8598],protein_coding
ENSG00000091317,7,1.851807418028998,4.904851281399026,3.786852612312956,3.832356860093231e-4,0.006392667821642819,TRUE,CMTM6,CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177],protein_coding
ENSG00000198858,9,1.7448601270400799,5.148493059434809,3.7861713579340734,3.8392232788230586e-4,0.006396387093159915,TRUE,R3HDM4,R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270],protein_coding
ENSG00000071243,15,3.2851161180631694,3.18993986579111,3.7813370922599474,3.8888940722837744e-4,0.006471326143203216,TRUE,ING3,inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587],protein_coding
ENSG00000249142,1,6.283646447496207,-0.5104311444474492,3.7833932769741336,3.9503812389805296e-4,0.006565723999004387,TRUE,,transmembrane protein 183A (TMEM183A) pseudogene,processed_pseudogene
ENSG00000119927,13,2.359122969411881,3.3885230578220336,3.774788629119689,3.9557513032132595e-4,0.006566737572542348,TRUE,GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]",protein_coding
ENSG00000094916,15,1.5145943294532866,8.642202557292169,3.7509515086349476,4.211093883245999e-4,0.00698221636050223,TRUE,CBX5,chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555],protein_coding
ENSG00000120616,15,1.8942611337777082,4.242980391664262,3.748522411763477,4.2380024199655425e-4,0.007018396564636814,TRUE,EPC1,enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876],protein_coding
ENSG00000187266,13,1.8546341848994459,4.250521513963283,3.7467119505761306,4.2581672573484085e-4,0.0070433354094869656,TRUE,EPOR,erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416],protein_coding
ENSG00000198807,12,3.367833581311758,1.2553745618974796,3.7457966792264075,4.2693471143279664e-4,0.0070533704721142875,TRUE,PAX9,paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623],protein_coding
ENSG00000111530,12,1.5401730552628772,6.576553655620532,3.7376233593844432,4.360821857257719e-4,0.0071958776938839996,TRUE,CAND1,cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688],protein_coding
ENSG00000118263,14,2.1473331576803583,3.7808173309893527,3.735911205985775,4.3804298587921857e-4,0.007219597359861195,TRUE,KLF7,Kruppel like factor 7 [Source:HGNC Symbol;Acc:HGNC:6350],protein_coding
ENSG00000167995,15,-2.468750724661558,2.8802404638538466,-3.7312106476605416,4.434713746945772e-4,0.007300343214691757,TRUE,BEST1,bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703],protein_coding
ENSG00000066855,15,1.6358587569966296,5.935111865202532,3.724318503455891,4.515475312514374e-4,0.0074244316967980685,TRUE,MTFR1,mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510],protein_coding
ENSG00000073614,12,1.6212718327149371,6.180783588381713,3.7031812463968343,4.7722571076386607e-4,0.007837296047604206,TRUE,KDM5A,lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886],protein_coding
ENSG00000009844,15,1.7257437148367778,5.288599022915731,3.699855014171251,4.8139433018696783e-4,0.007896355273399788,TRUE,VTA1,vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954],protein_coding
ENSG00000145632,14,1.9068585103293936,4.575393867173305,3.697699404541261,4.8411483134911813e-4,0.007931548810523853,TRUE,PLK2,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699],protein_coding
ENSG00000087053,18,1.6587825291766531,5.8431052994421275,3.693693586868087,4.89210327646011e-4,0.008005523689058982,TRUE,MTMR2,myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450],protein_coding
ENSG00000137269,14,2.244985898289972,2.712589643056912,3.6874875065314496,4.972083451505292e-4,0.008126764361790936,TRUE,LRRC1,leucine rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14307],protein_coding
ENSG00000115808,11,1.797958789083844,5.289346437898948,3.683318694496933,5.026521341347493e-4,0.008206019160223512,TRUE,STRN,striatin [Source:HGNC Symbol;Acc:HGNC:11424],protein_coding
ENSG00000183674,11,3.562796419150606,1.0330600694549235,3.6777389906241997,5.102712022556959e-4,0.008320557015505112,TRUE,LINC00518,long intergenic non-protein coding RNA 518 [Source:HGNC Symbol;Acc:HGNC:28626],lincRNA
ENSG00000143811,18,-1.8151674228476864,4.069078311354648,-3.6762870539375125,5.119666848510266e-4,0.0083383476003777,TRUE,PYCR2,pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262],protein_coding
